date,nombre,variacion
2026-01-06,Mikel Vesga,0.034
2026-01-06,Jon Guridi,0.034
2026-01-06,Jiri Letacek,0.034
2026-01-06,Gorka Guruzeta,0.033
2026-01-06,Carlos Espí,0.033
2026-01-06,Marash Kumbulla,0.033
2026-01-06,Aarón Escandell,0.032
2026-01-06,Oso,0.032
2026-01-06,Facundo Garcés,0.032
2026-01-06,Asier Osambela,0.032
2026-01-06,Omar Mascarell,0.031
2026-01-06,Stole Dimitrievski,0.031
2026-01-06,Javi Rodríguez,0.029
2026-01-06,Adrián de la Fuente,0.029
2026-01-06,Abdel Abqar,0.029
2026-01-06,Pedri,0.028
2026-01-06,Antoine Griezmann,0.028
2026-01-06,Brahim Díaz,0.028
2026-01-06,David López,0.028
2026-01-06,Hugo Álvarez,0.028
2026-01-06,Manu Fernández,0.027
2026-01-06,Jude Bellingham,0.026
2026-01-06,Nelson Deossa,0.026
2026-01-06,Toni Lato,0.026
2026-01-06,Carlos Soler,0.025
2026-01-06,Manu Morlanes,0.025
2026-01-06,Alejandro Iturbe,0.025
2026-01-06,Ángel Fortuño,0.025
2026-01-06,Alex Remiro,0.024
2026-01-06,Raúl García de Haro,0.024
2026-01-06,Abdul Mumin,0.024
2026-01-06,Pablo Agudín,0.024
2026-01-06,Baptiste Santamaria,0.023
2026-01-06,Pablo Martínez,0.023
2026-01-06,Toni Fernández,0.023
2026-01-06,Chidera Ejuke,0.023
2026-01-06,Marc Bartra,0.022
2026-01-06,Jhon Solís,0.022
2026-01-06,Bambo Diaby,0.022
2026-01-06,Joselu Pérez,0.022
2026-01-06,Valentin Rosier,0.021
2026-01-06,Miguel Rubio,0.021
2026-01-06,Allan Nyom,0.02
2026-01-06,Álvaro Carreras,0.019
2026-01-06,Marko Dmitrović,0.019
2026-01-06,Gavi,0.019
2026-01-06,Carlos Martín,0.019
2026-01-06,Alberto Dadie,0.019
2026-01-06,Marcos Alonso,0.018
2026-01-06,Ilyas Chaira,0.018
2026-01-06,Andoni Gorosabel,0.017
2026-01-06,Eray Cömert,0.017
2026-01-06,Carlos Benavídez,0.017
2026-01-06,Arsen Zakharyan,0.017
2026-01-06,Lancinet Kourouma,0.017
2026-01-06,Orri Óskarsson,0.016
2026-01-06,Pau Cabanes,0.016
2026-01-06,Alejandro Francés,0.015
2026-01-06,Grady Diangana,0.015
2026-01-06,Juan Arango,0.015
2026-01-06,Lamine Yamal,0.014
2026-01-06,Juan Carlos Martín,0.014
2026-01-06,Diego Morcillo,0.014
2026-01-06,Mihailo Ristić,0.014
2026-01-06,Charles Pickel,0.014
2026-01-06,Íñigo Lekue,0.013
2026-01-06,Josan Ferrández,0.013
2026-01-06,Tajon Buchanan,0.012
2026-01-06,Moussa Diarra,0.012
2026-01-06,Vladyslav Krapyvtsov,0.012
2026-01-06,Dimitri Foulquier,0.011
2026-01-06,Ezequiel Ávila,0.01
2026-01-06,Unai Vencedor,0.01
2026-01-06,Oriol Rey,0.01
2026-01-06,Ilaix Moriba,0.009
2026-01-06,John Donald,0.009
2026-01-06,Kwasi Sibo,0.008
2026-01-06,Donny van de Beek,0.008
2026-01-06,Marc Domènech,0.008
2026-01-06,Calebe Gonçalves,0.008
2026-01-06,Josip Brekalo,0.008
2026-01-06,Mouctar Diakhaby,0.007
2026-01-06,Raúl Fernández,0.007
2026-01-06,Mauro Arambarri,0.006
2026-01-06,José Giménez,0.006
2026-01-06,Kareem Tunde,0.006
2026-01-06,Fede Redondo,0.006
2026-01-06,Álvaro Odriozola,0.006
2026-01-06,Antoniu Roca,0.006
2026-01-06,Pablo Campos,0.006
2026-01-06,Conor Gallagher,0.005
2026-01-06,Luca Koleosho,0.005
2026-01-06,Álvaro Valles,0.004
2026-01-06,Unai Gómez,0.003
2026-01-06,Fran Beltrán,0.003
2026-01-06,Mateu Morey,0.003
2026-01-06,Eric Bailly,0.002
2026-01-06,Léo Pétrot,0.002
2026-01-06,Abdón Prats,0.002
2026-01-06,Luka Sučić,0.002
2026-01-06,Davinchi,0.002
2026-01-06,Santiago Mouriño,0.001
2026-01-06,Kervin Arriaga,0.001
2026-01-06,Borja Mayoral,-0.155
2026-01-06,Diego López,-0.147
2026-01-06,José Ángel Carmona,-0.147
2026-01-06,Nico González,-0.145
2026-01-06,Oihan Sancet,-0.141
2026-01-06,Ronald Araújo,-0.137
2026-01-06,André Silva,-0.136
2026-01-06,Gabriel Suazo,-0.135
2026-01-06,Iñigo Ruiz De Galarreta,-0.129
2026-01-06,Yuri Berchiche,-0.124
2026-01-06,Johan Mojica,-0.12
2026-01-06,Julen Agirrezabala,-0.119
2026-01-06,Trent Alexander-Arnold,-0.114
2026-01-06,Sergi Altimira,-0.113
2026-01-06,Isco,-0.113
2026-01-06,Éder Militão,-0.111
2026-01-06,Aymeric Laporte,-0.105
2026-01-06,Iago Aspas,-0.105
2026-01-06,Dávid Hancko,-0.105
2026-01-06,Luis Rioja,-0.104
2026-01-06,Iván Romero,-0.103
2026-01-06,Pep Chavarría,-0.102
2026-01-06,Iván Martín,-0.101
2026-01-06,Jonny Otto,-0.1
2026-01-06,Thiago Almada,-0.097
2026-01-06,Pape Gueye,-0.095
2026-01-06,Rafa Marín,-0.094
2026-01-06,José Luis Gayà,-0.093
2026-01-06,Robin Le Normand,-0.092
2026-01-06,Álvaro García,-0.092
2026-01-06,Daniel Vivian,-0.091
2026-01-06,Aitor Paredes,-0.089
2026-01-06,Nobel Mendy,-0.089
2026-01-06,Jon Moncayola,-0.086
2026-01-06,Natan Souza,-0.086
2026-01-06,Leander Dendoncker,-0.085
2026-01-06,César Tárrega,-0.084
2026-01-06,Dean Huijsen,-0.083
2026-01-06,Renato Veiga,-0.082
2026-01-06,Giovani Lo Celso,-0.082
2026-01-06,Isaac Romero,-0.081
2026-01-06,Arnau Martínez,-0.08
2026-01-06,Dakonam Djené,-0.078
2026-01-06,Paulo Gazzaniga,-0.078
2026-01-06,David Soria,-0.076
2026-01-06,Hector Fort,-0.075
2026-01-06,Thomas Partey,-0.074
2026-01-06,Ferran Jutglà,-0.073
2026-01-06,Manu Sánchez,-0.073
2026-01-06,Jon Gorrotxategi,-0.073
2026-01-06,Clemens Riedel,-0.072
2026-01-06,Akor Adams,-0.071
2026-01-06,Etta Eyong,-0.071
2026-01-06,Martin Valjent,-0.07
2026-01-06,Isi Palazón,-0.07
2026-01-06,Nahuel Tenaglia,-0.07
2026-01-06,Sergi Darder,-0.068
2026-01-06,Andrei Rațiu,-0.068
2026-01-06,Moi Gómez,-0.067
2026-01-06,Javi Rueda,-0.067
2026-01-06,Abel Bretones,-0.066
2026-01-06,Marc Casadó,-0.065
2026-01-06,Toni Martínez,-0.065
2026-01-06,Jan Virgili,-0.065
2026-01-06,Federico Gattoni,-0.064
2026-01-06,Ayoze Pérez,-0.064
2026-01-06,César Azpilicueta,-0.063
2026-01-06,Mikel Jauregizar,-0.063
2026-01-06,Adrián Liso,-0.062
2026-01-06,Javi Guerra,-0.059
2026-01-06,Juan Iglesias,-0.058
2026-01-06,Leo Román,-0.058
2026-01-06,Peque Fernández,-0.057
2026-01-06,Franco Mastantuono,-0.056
2026-01-06,Filip Ugrinic,-0.055
2026-01-06,Nico Fonseca,-0.055
2026-01-06,Pablo Maffeo,-0.055
2026-01-06,Carl Starfelt,-0.054
2026-01-06,Antonio Blanco,-0.054
2026-01-06,Nahuel Molina,-0.053
2026-01-06,Valentín Gómez,-0.053
2026-01-06,Nico Williams,-0.053
2026-01-06,Juanlu Sánchez,-0.051
2026-01-06,Lucas Bergström,-0.051
2026-01-06,Héctor Bellerín,-0.051
2026-01-06,Augusto Batalla,-0.051
2026-01-06,Thiago Fernández,-0.05
2026-01-06,Pathé Ciss,-0.05
2026-01-06,Djibril Sow,-0.05
2026-01-06,Domingos Duarte,-0.049
2026-01-06,Denis Suárez,-0.049
2026-01-06,Iñaki Williams,-0.049
2026-01-06,Andrés Castrín,-0.048
2026-01-06,Hugo Sotelo,-0.048
2026-01-06,David Carmo,-0.048
2026-01-06,Odysseas Vlachodimos,-0.048
2026-01-06,Arnaut Danjuma,-0.048
2026-01-06,Diego Conde,-0.047
2026-01-06,Horațiu Moldovan,-0.047
2026-01-06,Luiz Júnior,-0.046
2026-01-06,Nicolas Pépé,-0.046
2026-01-06,Kike García,-0.045
2026-01-06,Giuliano Simeone,-0.045
2026-01-06,Dani Ceballos,-0.044
2026-01-06,Marcus Rashford,-0.044
2026-01-06,Juan Musso,-0.042
2026-01-06,Clément Lenglet,-0.042
2026-01-06,Batista Mendy,-0.042
2026-01-06,Ismael Bekhoucha,-0.041
2026-01-06,Aihen Muñoz,-0.041
2026-01-06,Marc Bernal,-0.041
2026-01-06,Santi Cazorla,-0.041
2026-01-06,Rodrigo Mendoza,-0.041
2026-01-06,Thiago Borbas,-0.041
2026-01-06,Ovie Ejaria,-0.04
2026-01-06,Flavien Boyomo,-0.04
2026-01-06,Santi Comesaña,-0.04
2026-01-06,Ricardo Rodríguez,-0.039
2026-01-06,Mateo Joseph,-0.039
2026-01-06,Hugo Rincón,-0.038
2026-01-06,Wojciech Szczęsny,-0.038
2026-01-06,Mario Martín,-0.038
2026-01-06,Victor Chust,-0.038
2026-01-06,Haissem Hassan,-0.036
2026-01-06,Tani Oluwaseyi,-0.035
2026-01-06,Matteo Ruggeri,-0.035
2026-01-06,Sofyan Amrabat,-0.035
2026-01-06,Javi Llabrés,-0.034
2026-01-06,Juan Cruz,-0.034
2026-01-06,Aritz Elustondo,-0.034
2026-01-06,Roony Bardghji,-0.034
2026-01-06,Nico Serrano,-0.033
2026-01-06,Jeremy Toljan,-0.033
2026-01-06,Jesús Areso,-0.033
2026-01-06,Pol Lozano,-0.033
2026-01-06,Arda Güler,-0.033
2026-01-06,Samu Becerra,-0.032
2026-01-06,Nacho Vidal,-0.032
2026-01-06,Diego Rico,-0.032
2026-01-06,Pablo Barrios,-0.032
2026-01-06,Julián Álvarez,-0.032
2026-01-06,Oier Luengo,-0.031
2026-01-06,Álvaro Lemos,-0.031
2026-01-06,Andreas Christensen,-0.031
2026-01-06,Pablo Marín,-0.031
2026-01-06,Federico Viñas,-0.031
2026-01-06,Joan Jordan,-0.03
2026-01-06,Jon Ander Olasagasti,-0.03
2026-01-06,Logan Costa,-0.029
2026-01-06,Junior Firpo,-0.029
2026-01-06,Pau López,-0.026
2026-01-06,Unai López,-0.026
2026-01-06,Iván Balliu,-0.025
2026-01-06,Jofre Carreras,-0.025
2026-01-06,Thierry Correia,-0.025
2026-01-06,Unai Marrero,-0.024
2026-01-06,Ander Guevara,-0.024
2026-01-06,Nemanja Gudelj,-0.024
2026-01-06,David López,-0.023
2026-01-06,Matías Dituro,-0.023
2026-01-06,Umar Sadiq,-0.023
2026-01-06,Sergio Camello,-0.023
2026-01-06,Juan Foyth,-0.023
2026-01-06,Abde Ezzalzouli,-0.023
2026-01-06,Jorge Cabello,-0.022
2026-01-06,Lucas Beltrán,-0.022
2026-01-06,Robert Navarro,-0.022
2026-01-06,Sergio Gómez,-0.022
2026-01-06,Óscar Trejo,-0.021
2026-01-06,Kiko Femenía,-0.021
2026-01-06,Ander Barrenetxea,-0.021
2026-01-06,Goduine Koyalipou,-0.02
2026-01-06,Duje Ćaleta-Car,-0.02
2026-01-06,Álex Moreno,-0.02
2026-01-06,Kike Barja,-0.019
2026-01-06,Alan Matturro,-0.019
2026-01-06,Adrià Pedrosa,-0.019
2026-01-06,Cristian Rivero,-0.018
2026-01-06,Sheraldo Becker,-0.017
2026-01-06,Álex Forés,-0.017
2026-01-06,Rafa Mir,-0.017
2026-01-06,Christian Stuani,-0.016
2026-01-06,Rubén Sánchez,-0.016
2026-01-06,Pau Navarro,-0.016
2026-01-06,Vinícius Júnior,-0.016
2026-01-06,Unai Elgezabal,-0.015
2026-01-06,Youssef Enríquez,-0.015
2026-01-06,Adam Boayar,-0.015
2026-01-06,Alemão,-0.015
2026-01-06,Pablo Ibáñez,-0.015
2026-01-06,Rubén Vargas,-0.015
2026-01-06,Antonio Sánchez,-0.014
2026-01-06,Alberto Reina,-0.014
2026-01-06,Dani Raba,-0.014
2026-01-06,Santiago Colombatto,-0.014
2026-01-06,Luis Milla,-0.014
2026-01-06,David Jiménez,-0.013
2026-01-06,Víctor Parada,-0.013
2026-01-06,Pablo Torre,-0.013
2026-01-06,Abel Ruiz,-0.013
2026-01-06,Joel Roca,-0.012
2026-01-06,Robert Lewandowski,-0.012
2026-01-06,Iker Benito,-0.011
2026-01-06,Dani Calvo,-0.011
2026-01-06,Andriy Lunin,-0.011
2026-01-06,Yago Santiago,-0.011
2026-01-06,Bryan Gil,-0.011
2026-01-06,Igor Zubeldia,-0.011
2026-01-06,Antony Santos,-0.011
2026-01-06,Nikola Maraš,-0.01
2026-01-06,David Alaba,-0.01
2026-01-06,Carles Aleñá,-0.01
2026-01-06,Kylian Mbappé,-0.01
2026-01-06,Damián Rodríguez,-0.009
2026-01-06,Yeray Álvarez,-0.009
2026-01-06,Jon Pacheco,-0.009
2026-01-06,Pablo Durán,-0.008
2026-01-06,Johnny Cardoso,-0.008
2026-01-06,Gerard Gumbau,-0.007
2026-01-06,Jon Aramburu,-0.007
2026-01-06,José Copete,-0.007
2026-01-06,Thomas Lemar,-0.006
2026-01-06,Diego Llorente,-0.006
2026-01-06,Luiz Felipe,-0.005
2026-01-06,Rodrigo Riquelme,-0.005
2026-01-06,Alex Padilla,-0.004
2026-01-06,Pacha Espino,-0.004
2026-01-06,Dro Fernández,-0.004
2026-01-06,Alexis Sánchez,-0.004
2026-01-06,Coba da Costa,-0.003
2026-01-06,Diego Pampín,-0.002
2026-01-06,Pedro Díaz,-0.002
2026-01-06,Marcão,-0.002
2026-01-06,Javi Hernandez,-0.002
2026-01-06,Íñigo Arguibide,-0.002
2026-01-06,Axel Witsel,-0.002
2026-01-06,Ángel Ortiz,-0.001
2026-01-07,Gonçalo Guedes,0.203
2026-01-07,Rodrygo,0.19
2026-01-07,Gerard Martín,0.184
2026-01-07,Fernando Calero,0.181
2026-01-07,Pepelu,0.168
2026-01-07,Lucas Boyé,0.144
2026-01-07,Carlos Romero,0.143
2026-01-07,Viktor Tsygankov,0.139
2026-01-07,Vitor Reis,0.137
2026-01-07,Lucas Torró,0.135
2026-01-07,Marc Pubill,0.134
2026-01-07,Javi Puado,0.132
2026-01-07,Mathew Ryan,0.13
2026-01-07,Tyrhys Dolan,0.127
2026-01-07,Sergio Carreira,0.123
2026-01-07,Samuel Costa,0.12
2026-01-07,Carlos Vicente,0.119
2026-01-07,Lucien Agoumé,0.115
2026-01-07,Takefusa Kubo,0.11
2026-01-07,Aimar Oroz,0.108
2026-01-07,Álvaro Núñez,0.108
2026-01-07,Jules Koundé,0.107
2026-01-07,Borja Iglesias,0.107
2026-01-07,Antonio Rüdiger,0.107
2026-01-07,Carlos Álvarez,0.105
2026-01-07,Aitor Ruibal,0.105
2026-01-07,Antonio Sivera,0.102
2026-01-07,Germán Valera,0.1
2026-01-07,Dani Olmo,0.1
2026-01-07,David Costas,0.1
2026-01-07,Álex Berenguer,0.099
2026-01-07,Rubén García,0.093
2026-01-07,Bryan Zaragoza,0.092
2026-01-07,Iñaki Peña,0.091
2026-01-07,Ilaix Moriba,0.091
2026-01-07,Alexander Sørloth,0.089
2026-01-07,Leandro Cabrera,0.087
2026-01-07,Marc Roca,0.087
2026-01-07,Omar El Hilali,0.086
2026-01-07,Raúl Asencio,0.083
2026-01-07,Thibaut Courtois,0.082
2026-01-07,Unai Simón,0.082
2026-01-07,Jon Martin,0.079
2026-01-07,Pau Cubarsi,0.078
2026-01-07,Koke,0.078
2026-01-07,Javi Galán,0.078
2026-01-07,José Giménez,0.075
2026-01-07,David Affengruber,0.074
2026-01-07,André Almeida,0.074
2026-01-07,Georges Mikautadze,0.073
2026-01-07,Álvaro Rodríguez,0.073
2026-01-07,Mikel Oyarzabal,0.072
2026-01-07,Marc Aguado,0.069
2026-01-07,Alfonso Pedraza,0.068
2026-01-07,Dani Parejo,0.067
2026-01-07,Alex Remiro,0.066
2026-01-07,Óscar Valentín,0.065
2026-01-07,Cucho Hernández,0.064
2026-01-07,Vladyslav Vanat,0.064
2026-01-07,Pedro Bigas,0.063
2026-01-07,Iker Losada,0.061
2026-01-07,Pere Milla,0.06
2026-01-07,Sergi Cardona,0.06
2026-01-07,Martim Neto,0.06
2026-01-07,Sergio Herrera,0.059
2026-01-07,Eduardo Camavinga,0.057
2026-01-07,Alberto Moleiro,0.056
2026-01-07,Alejandro Catena,0.056
2026-01-07,Vedat Muriqi,0.053
2026-01-07,Alejandro Balde,0.053
2026-01-07,Beñat Turrientes,0.052
2026-01-07,Ionuț Radu,0.051
2026-01-07,Williot Swedberg,0.05
2026-01-07,Gonzalo García,0.05
2026-01-07,Jones El-Abdellaoui,0.05
2026-01-07,Ferland Mendy,0.05
2026-01-07,Miguel Román,0.049
2026-01-07,Roberto Fernández,0.048
2026-01-07,Daley Blind,0.048
2026-01-07,Fran García,0.048
2026-01-07,Nacho Vidal,0.048
2026-01-07,Jorge de Frutos,0.047
2026-01-07,Dani Calvo,0.047
2026-01-07,Gerard Gumbau,0.047
2026-01-07,Maroan Sannadi,0.047
2026-01-07,Dani Carvajal,0.046
2026-01-07,Jorge Herrando,0.046
2026-01-07,Adnan Januzaj,0.046
2026-01-07,Andreas Christensen,0.046
2026-01-07,Joan Garcia,0.045
2026-01-07,Carlos Espí,0.045
2026-01-07,Gerard Moreno,0.044
2026-01-07,Stole Dimitrievski,0.044
2026-01-07,Pablo García,0.044
2026-01-07,Mateu Morey,0.043
2026-01-07,Joan Jordan,0.043
2026-01-07,Ismael Bekhoucha,0.043
2026-01-07,Pablo Fornals,0.042
2026-01-07,Ante Budimir,0.042
2026-01-07,Largie Ramazani,0.042
2026-01-07,Adrián San Miguel,0.042
2026-01-07,Ferran Torres,0.041
2026-01-07,Marcos Llorente,0.041
2026-01-07,Marko Dmitrović,0.041
2026-01-07,Santiago Mouriño,0.041
2026-01-07,Ter Stegen,0.041
2026-01-07,Brahim Díaz,0.041
2026-01-07,Umar Sadiq,0.04
2026-01-07,Omar Mascarell,0.038
2026-01-07,Mariano Díaz,0.038
2026-01-07,Carlos Dominguez,0.038
2026-01-07,Goduine Koyalipou,0.038
2026-01-07,Jan Oblak,0.037
2026-01-07,Manu Morlanes,0.037
2026-01-07,Matías Moreno,0.037
2026-01-07,Oso,0.036
2026-01-07,Urko González,0.036
2026-01-07,Eric Bailly,0.036
2026-01-07,Javi Hernandez,0.036
2026-01-07,Tajon Buchanan,0.035
2026-01-07,Adrián de la Fuente,0.035
2026-01-07,Mihailo Ristić,0.035
2026-01-07,David López,0.035
2026-01-07,Yeray Álvarez,0.034
2026-01-07,Aurélien Tchouaméni,0.033
2026-01-07,Pablo Martínez,0.033
2026-01-07,Eric García,0.032
2026-01-07,Kike Salas,0.032
2026-01-07,Carlos Martín,0.032
2026-01-07,Iker Benito,0.032
2026-01-07,Takuma Asano,0.032
2026-01-07,Hugo Álvarez,0.031
2026-01-07,Juan Cruz,0.031
2026-01-07,Raphinha,0.03
2026-01-07,Raúl García de Haro,0.03
2026-01-07,Álvaro Valles,0.029
2026-01-07,Nelson Deossa,0.029
2026-01-07,Lander Astiazaran,0.029
2026-01-07,Álvaro Carreras,0.028
2026-01-07,Óscar Mingueza,0.028
2026-01-07,Javi Rodríguez,0.028
2026-01-07,Alex Baena,0.027
2026-01-07,Antoine Griezmann,0.027
2026-01-07,Mauro Arambarri,0.027
2026-01-07,Hugo Duro,0.027
2026-01-07,Ezequiel Ávila,0.027
2026-01-07,Andoni Gorosabel,0.027
2026-01-07,Lancinet Kourouma,0.027
2026-01-07,Juan Musso,0.026
2026-01-07,David Jiménez,0.026
2026-01-07,Aleix Febas,0.025
2026-01-07,Marcos Alonso,0.025
2026-01-07,Antoniu Roca,0.025
2026-01-07,Alfon González,0.025
2026-01-07,Gorka Guruzeta,0.024
2026-01-07,Álex Sancris,0.024
2026-01-07,Edu Expósito,0.023
2026-01-07,Ilyas Chaira,0.023
2026-01-07,Kervin Arriaga,0.021
2026-01-07,Valentin Rosier,0.021
2026-01-07,Gavi,0.021
2026-01-07,Toni Fernández,0.021
2026-01-07,Matías Dituro,0.021
2026-01-07,Pedri,0.02
2026-01-07,Duje Ćaleta-Car,0.02
2026-01-07,Ali Houary,0.02
2026-01-07,Victor Muñoz,0.019
2026-01-07,Carlos Soler,0.019
2026-01-07,Diego Morcillo,0.019
2026-01-07,Rubén Sánchez,0.019
2026-01-07,Josip Brekalo,0.018
2026-01-07,Coba da Costa,0.018
2026-01-07,Jude Bellingham,0.017
2026-01-07,Marc Bartra,0.016
2026-01-07,Florian Lejeune,0.016
2026-01-07,Ramón Martínez,0.016
2026-01-07,Jorge Cabello,0.016
2026-01-07,Aarón Escandell,0.015
2026-01-07,Antonio Raíllo,0.015
2026-01-07,Unai Marrero,0.015
2026-01-07,Dani Pérez,0.015
2026-01-07,Fermín López,0.014
2026-01-07,Abdel Alhassane,0.014
2026-01-07,Iker Muñoz,0.014
2026-01-07,Lamine Yamal,0.013
2026-01-07,Vinícius Júnior,0.013
2026-01-07,Allan Nyom,0.013
2026-01-07,Adam Boayar,0.013
2026-01-07,David Alaba,0.012
2026-01-07,Fede Valverde,0.011
2026-01-07,José Luis Morales,0.011
2026-01-07,Miguel Rubio,0.011
2026-01-07,Oriol Rey,0.011
2026-01-07,Aritz Elustondo,0.01
2026-01-07,Brais Méndez,0.009
2026-01-07,Luca Koleosho,0.009
2026-01-07,Asier Osambela,0.009
2026-01-07,Unai Gómez,0.009
2026-01-07,José Salinas,0.009
2026-01-07,Alemão,0.008
2026-01-07,Selton Sánchez,0.008
2026-01-07,Marcão,0.007
2026-01-07,Dani Raba,0.006
2026-01-07,Jesús Vázquez,0.006
2026-01-07,Álex Forés,0.005
2026-01-07,Jon Ander Olasagasti,0.005
2026-01-07,Ilias Akhomach,0.005
2026-01-07,Adama Boiro,0.005
2026-01-07,Jofre Torrents,0.005
2026-01-07,Jon Guridi,0.004
2026-01-07,Alejandro Francés,0.004
2026-01-07,Abel Ruiz,0.004
2026-01-07,Pedro Díaz,0.004
2026-01-07,Toni Lato,0.003
2026-01-07,Javi Muñoz,0.003
2026-01-07,Ángel Ortiz,0.003
2026-01-07,Yangel Herrera,0.002
2026-01-07,Andriy Lunin,0.002
2026-01-07,Oier Luengo,0.002
2026-01-07,Aymeric Laporte,-0.188
2026-01-07,José Ángel Carmona,-0.166
2026-01-07,Oihan Sancet,-0.163
2026-01-07,Iñigo Ruiz De Galarreta,-0.153
2026-01-07,Borja Mayoral,-0.149
2026-01-07,Nico González,-0.14
2026-01-07,Julen Agirrezabala,-0.138
2026-01-07,André Silva,-0.136
2026-01-07,Martin Valjent,-0.136
2026-01-07,Gabriel Suazo,-0.131
2026-01-07,Natan Souza,-0.126
2026-01-07,Isco,-0.12
2026-01-07,Diego López,-0.118
2026-01-07,Jonny Otto,-0.118
2026-01-07,Yuri Berchiche,-0.116
2026-01-07,Thiago Almada,-0.114
2026-01-07,Johan Mojica,-0.113
2026-01-07,Javi Rueda,-0.108
2026-01-07,Éder Militão,-0.108
2026-01-07,Ronald Araújo,-0.103
2026-01-07,Jon Moncayola,-0.102
2026-01-07,Iago Aspas,-0.101
2026-01-07,Rafa Marín,-0.101
2026-01-07,Dávid Hancko,-0.101
2026-01-07,Iván Martín,-0.099
2026-01-07,Robin Le Normand,-0.099
2026-01-07,Sergi Altimira,-0.096
2026-01-07,Pep Chavarría,-0.096
2026-01-07,César Tárrega,-0.094
2026-01-07,Sergi Darder,-0.094
2026-01-07,Aitor Paredes,-0.088
2026-01-07,Luis Rioja,-0.087
2026-01-07,Paulo Gazzaniga,-0.086
2026-01-07,Álvaro García,-0.086
2026-01-07,Nahuel Tenaglia,-0.085
2026-01-07,Daniel Vivian,-0.084
2026-01-07,Hector Fort,-0.083
2026-01-07,Dakonam Djené,-0.083
2026-01-07,Andrés Castrín,-0.082
2026-01-07,Pape Gueye,-0.082
2026-01-07,Renato Veiga,-0.081
2026-01-07,Isaac Romero,-0.079
2026-01-07,David Soria,-0.079
2026-01-07,Moi Gómez,-0.078
2026-01-07,Manu Sánchez,-0.078
2026-01-07,Iván Romero,-0.078
2026-01-07,Dean Huijsen,-0.078
2026-01-07,Arnau Martínez,-0.076
2026-01-07,Mikel Jauregizar,-0.075
2026-01-07,José Luis Gayà,-0.074
2026-01-07,Andrei Rațiu,-0.074
2026-01-07,Akor Adams,-0.073
2026-01-07,Abel Bretones,-0.073
2026-01-07,Juan Iglesias,-0.072
2026-01-07,Marc Casadó,-0.071
2026-01-07,Isi Palazón,-0.071
2026-01-07,Etta Eyong,-0.071
2026-01-07,Giovani Lo Celso,-0.07
2026-01-07,Franco Mastantuono,-0.068
2026-01-07,Jon Gorrotxategi,-0.067
2026-01-07,Marcus Rashford,-0.067
2026-01-07,Leander Dendoncker,-0.065
2026-01-07,Ferran Jutglà,-0.063
2026-01-07,Thomas Partey,-0.062
2026-01-07,Rodrigo Mendoza,-0.061
2026-01-07,Adrián Liso,-0.061
2026-01-07,Arda Güler,-0.061
2026-01-07,Héctor Bellerín,-0.058
2026-01-07,Giuliano Simeone,-0.058
2026-01-07,Clemens Riedel,-0.057
2026-01-07,Leo Román,-0.057
2026-01-07,Nico Fonseca,-0.056
2026-01-07,Valentín Gómez,-0.056
2026-01-07,David Carmo,-0.056
2026-01-07,Mouctar Diakhaby,-0.055
2026-01-07,Azzedine Ounahi,-0.055
2026-01-07,Pablo Barrios,-0.055
2026-01-07,Mateo Joseph,-0.054
2026-01-07,Denis Suárez,-0.052
2026-01-07,Alexis Sánchez,-0.052
2026-01-07,Julián Álvarez,-0.052
2026-01-07,Nobel Mendy,-0.051
2026-01-07,Santi Cazorla,-0.05
2026-01-07,Clément Lenglet,-0.05
2026-01-07,Sofyan Amrabat,-0.05
2026-01-07,Aitor Mañas,-0.049
2026-01-07,Dominik Livakovic,-0.049
2026-01-07,Federico Gattoni,-0.049
2026-01-07,Iñaki Williams,-0.049
2026-01-07,Pichu Cuéllar,-0.048
2026-01-07,Nahuel Molina,-0.048
2026-01-07,Pablo Maffeo,-0.048
2026-01-07,Nico Williams,-0.048
2026-01-07,Moussa Diarra,-0.047
2026-01-07,Fábio Cardoso,-0.046
2026-01-07,Batista Mendy,-0.046
2026-01-07,Jan Virgili,-0.046
2026-01-07,Jon Karrikaburu,-0.045
2026-01-07,Jhon Solís,-0.045
2026-01-07,Juanlu Sánchez,-0.045
2026-01-07,Baptiste Santamaria,-0.044
2026-01-07,Matteo Ruggeri,-0.044
2026-01-07,Antonio Blanco,-0.044
2026-01-07,Hugo Solozábal,-0.043
2026-01-07,Filip Ugrinic,-0.043
2026-01-07,Nicolas Pépé,-0.043
2026-01-07,Dani Cárdenas,-0.042
2026-01-07,Víctor García,-0.042
2026-01-07,Lucas Bergström,-0.042
2026-01-07,Thiago Fernández,-0.042
2026-01-07,Pol Lozano,-0.042
2026-01-07,Toni Martínez,-0.042
2026-01-07,Ayoze Pérez,-0.041
2026-01-07,Javi Guerra,-0.04
2026-01-07,Augusto Batalla,-0.04
2026-01-07,Íñigo Arguibide,-0.039
2026-01-07,Luka Ilic,-0.039
2026-01-07,Tani Oluwaseyi,-0.039
2026-01-07,Dani Ceballos,-0.039
2026-01-07,Pathé Ciss,-0.039
2026-01-07,Carl Starfelt,-0.039
2026-01-07,Íñigo Lekue,-0.038
2026-01-07,Wojciech Szczęsny,-0.038
2026-01-07,Nemanja Gudelj,-0.038
2026-01-07,Jesús Areso,-0.038
2026-01-07,Iván Villar,-0.037
2026-01-07,Thiago Borbas,-0.037
2026-01-07,César Azpilicueta,-0.037
